URL,Date,Security Score,Project,Foundation,Maturity,CheckSets,Slam22 Participant,SBOM,Maintained,Code Review,Security Policy,Signed Releases,Binary Artifacts,Token Permissions,Dangerous Workflow,Dependency Update Tool
https://github.com/buildpacks/pack,2023-02,75.000000,buildpacks,cncf,incubating,[code],%!t(string=No: buildpacks),0,1,1,1,0,1,0,1,1
https://github.com/buildpacks/pack,2023-01,75.000000,buildpacks,cncf,incubating,[code],%!t(string=No: buildpacks),0,1,1,1,0,1,0,1,1
https://github.com/buildpacks/pack,2022-12,75.000000,buildpacks,cncf,incubating,[code],%!t(string=No: buildpacks),0,1,1,1,0,1,0,1,1
https://github.com/buildpacks/pack,2022-11,75.000000,buildpacks,cncf,incubating,[code],%!t(string=No: buildpacks),0,1,1,1,0,1,0,1,1
https://github.com/buildpacks/pack,2022-10,75.000000,buildpacks,cncf,incubating,[code],%!t(string=No: buildpacks),0,1,1,1,0,1,0,1,1
https://github.com/clastix/capsule,2023-08,45.000000,capsule,cncf,sandbox,[community code],%!t(string=No: capsule),0,1,0,0,0,1,0,1,1
https://github.com/clastix/capsule,2023-07,45.000000,capsule,cncf,sandbox,[community code],%!t(string=No: capsule),0,1,0,0,0,1,0,1,1
https://github.com/clastix/capsule,2023-06,45.000000,capsule,cncf,sandbox,[community code],%!t(string=No: capsule),0,1,0,0,0,1,0,1,1
https://github.com/clastix/capsule,2023-05,45.000000,capsule,cncf,sandbox,[community code],%!t(string=No: capsule),0,1,0,0,0,1,0,1,1
https://github.com/clastix/capsule,2023-04,45.000000,capsule,cncf,sandbox,[community code],%!t(string=No: capsule),0,1,0,0,0,1,0,1,1
https://github.com/clastix/capsule,2023-03,60.000000,capsule,cncf,sandbox,[community code],%!t(string=No: capsule),0,1,1,0,0,1,0,1,1
https://github.com/clastix/capsule,2023-02,60.000000,capsule,cncf,sandbox,[community code],%!t(string=No: capsule),0,1,1,0,0,1,0,1,1
https://github.com/clastix/capsule,2023-01,60.000000,capsule,cncf,sandbox,[community code],%!t(string=No: capsule),0,1,1,0,0,1,0,1,1
https://github.com/carina-io/carina,2023-08,35.000000,carina,cncf,sandbox,[code community],%!t(string=No: carina),0,1,0,0,0,1,0,1,0
https://github.com/carina-io/carina,2023-07,35.000000,carina,cncf,sandbox,[code community],%!t(string=No: carina),0,1,0,0,0,1,0,1,0
https://github.com/carina-io/carina,2023-06,35.000000,carina,cncf,sandbox,[code community],%!t(string=No: carina),0,1,0,0,0,1,0,1,0
https://github.com/carina-io/carina,2023-05,35.000000,carina,cncf,sandbox,[code community],%!t(string=No: carina),0,1,0,0,0,1,0,1,0
https://github.com/carina-io/carina,2023-04,35.000000,carina,cncf,sandbox,[code community],%!t(string=No: carina),0,1,0,0,0,1,0,1,0
https://github.com/carina-io/carina,2023-03,50.000000,carina,cncf,sandbox,[code community],%!t(string=No: carina),0,1,1,0,0,1,0,1,0
https://github.com/carina-io/carina,2023-02,50.000000,carina,cncf,sandbox,[code community],%!t(string=No: carina),0,1,1,0,0,1,0,1,0
https://github.com/carina-io/carina,2023-01,50.000000,carina,cncf,sandbox,[code community],%!t(string=No: carina),0,1,1,0,0,1,0,1,0
https://github.com/vmware-tanzu/carvel-imgpkg,2023-08,65.000000,carvel,cncf,sandbox,[code],%!t(string=No: carvel),0,1,1,1,0,1,0,0,1
https://github.com/vmware-tanzu/carvel-vendir,2023-08,75.000000,carvel,cncf,sandbox,[code],%!t(string=No: carvel),0,1,1,1,0,1,0,1,1
https://github.com/vmware-tanzu/carvel-kapp,2023-08,75.000000,carvel,cncf,sandbox,[code],%!t(string=No: carvel),0,1,1,1,0,1,0,1,1
https://github.com/vmware-tanzu/carvel-secretgen-controller,2023-08,75.000000,carvel,cncf,sandbox,[code],%!t(string=No: carvel),0,1,1,1,0,1,0,1,1
https://github.com/vmware-tanzu/carvel-ytt,2023-08,75.000000,carvel,cncf,sandbox,[code],%!t(string=No: carvel),0,1,1,1,0,1,0,1,1
https://github.com/vmware-tanzu/carvel-kapp-controller,2023-08,75.000000,carvel,cncf,sandbox,[code],%!t(string=No: carvel),0,1,1,1,0,1,0,1,1
https://github.com/vmware-tanzu/carvel-vendir,2023-07,75.000000,carvel,cncf,sandbox,[code],%!t(string=No: carvel),0,1,1,1,0,1,0,1,1
